SKU,Quantity,ProductCategory,ProductName,Margin,AverageDiscount,OrderCount_Ratio_Discounted_vs_FullPrice,Seasonality
12310247,9.0,Home / ΓΡΑΦΕΙΟ / Γραφική Ύλη / Μαρκαδόροι,Faber-Castell Μαρκαδόρος uπογράμμισης Textliner 46 Metallic precious green,22.96,0.46,5.0,november-december
35H2402|L031|TM,1.0,Ανδρικά Ρούχα & Αξεσουάρ / Ανδρικά Ρούχα / Ανδρικά Εσώρουχα / Ανδρικά Εσώρουχα Σετ,Lacoste σετ ανδρικά εσώρουχα trunk με ton-sur-ton λογότυπο (3 τεμάχια) Μαύρο M,34.89,0.0,0.0,april
1056074,6.0,Προϊόντα Ομορφιάς / Περιποίηση Προσώπου / Ενυδάτωση - Αντιγήρανση Προσώπου / Ημέρας,Shiseido Benefiance Wrinkle Smoothing Enriched Cream 75 ml,43.96,68.56,1.0,october
12310065,30.0,Home / ΓΡΑΦΕΙΟ / Γραφική Ύλη / Μαρκαδόροι,Faber-Castell Υπογραμμιστής Μεταλλικός Aσημί,42.47,0.46,2.0,november-december
3G2013042|G0113|M,2.0,Ανδρική Μόδα / Ανδρικά Ρούχα / Ανδρικές Μπλούζες / Ανδρικές Μπλούζες Πολο,Gant ανδρική πόλο μπλούζα πικέ με τσέπη και contrast ρίγες στα τελειώματα Regular Fit Λευκό M,30.09,27.0,inf,july
3G2013042|G0433|XL,4.0,Ανδρική Μόδα / Ανδρικά Ρούχα / Ανδρικές Μπλούζες / Ανδρικές Μπλούζες Πολο,Gant ανδρική πόλο μπλούζα πικέ με τσέπη και contrast ρίγες στα τελειώματα Regular Fit Μπλε Σκούρο XL,38.85,45.34,inf,july-august
9-0527010704|EE1754|11,3.0,"Παιδικά Ρούχα, Παπούτσια & Παιχνίδια / Παιδικά Ρούχα & Αξεσουάρ για Κορίτσια / Αξεσουάρ για Κορίτσια / Αξεσουάρ Μαλλιών για Κορίτσια",Alouette παιδικό σετ κλιπ μαλλιών αστεράκια με glitter (2 τεμάχια) Ροζ Ανοιχτό ONE SIZE,19.07,0.0,0.0,march
9-3126001714|ED2146|ONE SIZE,1.0,Γυναικεία Ρούχα & Αξεσουάρ / Γυναικείες Τσάντες / Γυναικεία Σακίδια & Backpacks,"Gabs γυναικείο δερμάτινο backpack μονόχρωμο με μεταλλικό λογότυπο ""Lolita M"" Μαύρο ONE SIZE",44.32,114.91,inf,july-september
9-3308011730|EE0034|42,1.0,Ανδρική Μόδα / Ανδρικά Ρούχα / Ανδρικά Παντελόνια / Ανδρικά Παντελόνια Chinos,Timberland ανδρική chino παντελόνι μονόχρωμο ''Squam Lake'' Μπλε Σκούρο 42,43.93,40.0,inf,august
9-3308011850|EC6140|XL,1.0,Ανδρική Μόδα / Ανδρικά Ρούχα / Ανδρικές Μπλούζες / Ανδρικά T-Shirts,Timberland ανδρικό T-Shirt με κεντημένο λογότυπο ''Dunstan River'' Γκρι XL,19.91,9.0,inf,july
9-4508000047|EE0019|31-32,3.0,Ανδρική Μόδα / Ανδρικά Ρούχα / Ανδρικά Παντελόνια / Ανδρικά Παντελόνια Chinos,JACK & JONES Ανδρικό παντελόνι chino Marco Bowie Μαύρο 31W 32L,23.98,19.0,inf,july
9-4669000986|ED0833|4,0.0,"Παιδικά Ρούχα, Παπούτσια & Παιχνίδια / Παιδικά Ρούχα & Αξεσουάρ για Κορίτσια / Παιδικά Παντελόνια για Κορίτσια / Παιδικά Κολάν για Κορίτσια",Guess παιδικό κολάν με all-over print και λογότυπο με glitter Skinny Fit Ροζ 4Y,18.0,0.0,0.0,april
9-4724000003|EB2698|85,1.0,Γυναικεία Ρούχα & Αξεσουάρ / Γυναικεία Ρούχα / Γυναικεία Εσώρουχα / Γυναικεία Σουτιέν,"Selene γυναικείο σουτιέν μονόχρωμο ""Elvira"" Cup D Μπεζ 85",23.15,0.0,0.0,september-october
9-4857000121|EB8604|41,1.0,Γυναικεία Ρούχα & Αξεσουάρ / Γυναικεία Παπούτσια / Γυναικεία Mules & Platforms,"Dune London γυναικεία δερμάτινα mules ""Glairing"" Μαύρο 41",39.48,25.5,inf,may
9-4896000327,18.0,Προϊόντα Ομορφιάς / Μακιγιάζ / Μακιγιάζ Ματιών / Eyeliners,Kiko Milano Micro Tip Eyeliner,26.35,0.0,0.0,january-december
9-4896000689,4.0,Προϊόντα Ομορφιάς / Μακιγιάζ / Αξεσουάρ Μακιγιάζ,Kiko Milano Rectangular Foundation Sponge,17.65,0.0,0.0,april
9-4896000756,5.0,Προϊόντα Ομορφιάς / Περιποίηση Προσώπου / Μάσκες Περιποίησης Προσώπου / Μάσκες Καθαρισμού & Απολέπισης Προσώπου,Kiko Milano Black Clay Mask,25.27,0.0,0.0,august
9-4896001105,4.0,Προϊόντα Ομορφιάς / Μακιγιάζ / Προϊόντα Νυχιών / Βερνίκια Νυχιών,Kiko Milano Smart Nail Lacquer 54 Vintage Rose,44.44,0.0,0.0,july
9-4896001938,11.0,Προϊόντα Ομορφιάς / Μακιγιάζ / Αξεσουάρ Μακιγιάζ,Κiko Milano Brush Cleansing Pad,33.89,0.0,0.0,october-november
9-4896001957,12.0,Προϊόντα Ομορφιάς / Μακιγιάζ / Μακιγιάζ Προσώπου / Πούδρες Προσώπου,Kiko Milano Matte Fusion Pressed Powder 09 Vanilla,27.48,0.0,0.0,october
9-4896002080,19.0,Προϊόντα Ομορφιάς & Καλλυντικά / Μακιγιάζ / Μακιγιάζ Χειλιών / Μολύβια Χειλιών,Kiko Milano Everlasting Colour Precision Lip Liner 423 Fuchsia New,20.0,0.0,0.0,april
9-4896004259,2.0,Προϊόντα Ομορφιάς / Μακιγιάζ / Μακιγιάζ Προσώπου / Ρουζ,Kiko Milano Unlimited Blush 02 Natural Tangerine,44.59,4.05,0.5,february
9-4896004926,2.0,Προϊόντα Ομορφιάς & Καλλυντικά / Μακιγιάζ / Μακιγιάζ Προσώπου / Highlighters Προσώπου,Kiko Milano Glow Fusion Highlighting Drops 02 Sweet Dreams,39.63,0.0,0.0,november-december
9-4896005142,1.0,Προϊόντα Ομορφιάς & Καλλυντικά / Μακιγιάζ / Μακιγιάζ Προσώπου / Make Up & Foundations Προσώπου,"Kiko Milano Faux Freckles - Freckles Marker Face 3,5 ml",23.44,0.0,0.0,april-may
9-4896005215,13.0,Προϊόντα Ομορφιάς & Καλλυντικά / Μακιγιάζ / Μακιγιάζ Χειλιών / Κραγιόν,Kiko Milano Street Heart Vinyl Lock Lip Lacquer 4 ml 04 Taste Of Mauve​,17.1,17.99,0.33,april-may
9-4896005232,7.0,Προϊόντα Ομορφιάς & Καλλυντικά / Μακιγιάζ / Μακιγιάζ Προσώπου / Ρουζ,Kiko Milano Unlimited Blush 6 gr 05 Mauve,16.7,0.0,0.0,may
9-4896005333,6.0,Προϊόντα Ομορφιάς & Καλλυντικά / Μακιγιάζ / Μακιγιάζ Χειλιών / Μολύβια Χειλιών,"Κiko Milano Dreamphoria Edge Of Reason Lip Definer 0,14 gr 04 Peach Me",18.61,0.0,0.0,april
9-5037000064|EE1059|26,1.0,"Παιδικά Ρούχα, Παπούτσια & Παιχνίδια / Παιδικά Παπούτσια / Βρεφικά Παπούτσια","Camper βρεφικά υφασμάτινα πέδιλα ""Bobo Choses"" Πολύχρωμο 26",32.42,20.7,inf,may
9-5037000068|EE0051|23,1.0,"Παιδικά Ρούχα, Παπούτσια & Παιχνίδια / Παιδικά Παπούτσια / Βρεφικά Παπούτσια","Camper βρεφικά πέδιλα από δέρμα και ύφασμα ""Oruga"" Μπλε Σκούρο 23",42.86,19.5,inf,may
1040833,3.0,Προϊόντα Ομορφιάς / ΑΡΩΜΑΤΑ / Unisex Αρώματα / Eau de Toilette,Hermès Un Jardin sur le Nil Eau de Toilette 30ml,29.9,18.87,inf,july
1048881,3.0,Προϊόντα Ομορφιάς / Περιποίηση Προσώπου / Ενυδάτωση & Αντιγήρανση Ματιών / Κρέμες & Gel,Sensai Cellular Performance Extra Intensive Eye Cream 15 ml,40.29,62.48,inf,october-november
1049027,3.0,Προϊόντα Ομορφιάς / ΑΡΩΜΑΤΑ / Γυναικεία Αρώματα / Eau de Toilette,Moschino Pink Fresh Couture EdT 30ml,28.38,14.67,inf,september
1049601,2.0,Προϊόντα Ομορφιάς / ΑΡΩΜΑΤΑ / Γυναικεία Αρώματα / Αρωματικές Κρέμες & Lotion,Sensai The Silk Body Emulsion 200 ml,36.26,24.58,inf,march
1049902,2.0,Προϊόντα Ομορφιάς / Μακιγιάζ / Μακιγιάζ Προσώπου / Make Up & Foundations Προσώπου,Sensai Luminous Sheer Foundation Sensai Luminous Sheer Foundation LS102 Ivory Beige SPF 15 30 ml,36.96,18.46,inf,january
1059624,6.0,Προϊόντα Ομορφιάς / Μακιγιάζ / Μακιγιάζ Χειλιών / Lip Gloss,Clarins Lip Comfort Oil Clarins Lip Comfort Oil 08 Strawberry 7 ml,20.22,12.39,2.6,september
1059788,0.0,Προϊόντα Ομορφιάς & Καλλυντικά / Μακιγιάζ / Μακιγιάζ Προσώπου / Make Up & Foundations Προσώπου,Clarins Skin Illusion Velvet Clarins Skin Illusion Velvet 110 Honey 30 ml,25.84,12.1,inf,january
12309711,11.0,Home / ΓΡΑΦΕΙΟ / Γραφική Ύλη / Στυλό,Faber-Castell Στυλό Free Ink 0.7 Πορτοκαλί,34.12,0.0,0.0,october
12309720,15.0,Home / ΓΡΑΦΕΙΟ / Γραφική Ύλη / Στυλό,Faber-Castell Στυλό Free Ink 0.7 Μαύρο,17.12,0.0,0.0,october
12309811,7.0,Home / ΓΡΑΦΕΙΟ / Γραφική Ύλη / Μαρκαδόροι,Faber-Castell Υπογραμμιστής 1546 Παστέλ Βανίλια,25.85,0.39,0.25,september
12310066,8.0,Home / ΓΡΑΦΕΙΟ / Γραφική Ύλη / Μαρκαδόροι,Faber-Castell Υπογραμμιστής Μεταλλικός Ρουμπινί,31.04,0.46,0.8,november
12310533,4.0,Home / ΔΙΑΚΟΣΜΗΣΗ / Γραφείο / Γραφική Ύλη / Στυλό,"Faber-Castell στυλό K-One 0,5 mm Μπλε",44.89,0.16,1.0,august-september
12310751,6.0,Home / ΓΡΑΦΕΙΟ / Διακοσμητικά Γραφείου,Faber-Castell σχολικό ψαλίδι με προστατευτικό κάλυμμα και ζώνη μαλακής λαβής Γαλάζιο,29.24,1.3,2.0,march
2-8908020775,0.0,Home / Είδη Μπάνιου / Πετσέτες Μπάνιου / Πετσέτες Χεριών,"Kentia πετσέτα χεριών με all-over print ""Elka 07"" 30 x 50 cm",39.48,1.08,3.0,january-february
3200704777004|P0000|M,0.0,Γυναικεία Ρούχα & Αξεσουάρ / Γυναικεία Ρούχα / Γυναικεία Τοπ / Γυναικείες Μπλούζες Αμάνικες,"Lauren Ralph Lauren γυναικεία αμάνικη μπλούζα ""Cotton-Blend Tank Top"" Λευκό M",27.96,14.7,inf,may
35H3413|L525|TXL,1.0,Ανδρικά Ρούχα & Αξεσουάρ / Ανδρικά Ρούχα / Ανδρικά Εσώρουχα / Ανδρικά Μποξεράκια,Lacoste σετ 3 εσωρούχων μπoξεράκια σλιπ με δίχρωμο λάστιχο Μπλε Σκούρο XL,38.89,15.27,inf,november-december
35H8385|L031|TXL,1.0,Ανδρικά Ρούχα & Αξεσουάρ / Ανδρικά Ρούχα / Ανδρικά Εσώρουχα / Ανδρικά Μποξεράκια,Lacoste σετ ανδρικά εσώρουχα trunk με logo print (3 τεμάχια) Μαύρο XL,32.86,14.74,inf,january-february
12310603,2.0,Home / ΓΡΑΦΕΙΟ / Γραφική Ύλη / Μολύβια,Faber-Castell Blister 2 γκρι μολύβια Grip + γόμα Grip κοκκ/μπλε,41.6,1.1,inf,january
35H2392|L031|TM,2.0,Ανδρικά Ρούχα & Αξεσουάρ / Ανδρικά Ρούχα / Ανδρικά Εσώρουχα / Ανδρικά Εσώρουχα Σετ,Lacoste σετ ανδρικά εσώρουχα trunk με λογότυπο (3 τεμάχια) Μαύρο M,27.33,8.8,inf,may
35H8385|L031|TXXL,1.0,Ανδρικά Ρούχα & Αξεσουάρ / Ανδρικά Ρούχα / Ανδρικά Εσώρουχα / Ανδρικά Μποξεράκια,Lacoste σετ ανδρικά εσώρουχα trunk με logo print (3 τεμάχια) Μαύρο XXL,33.13,14.11,inf,january-february
3GU902513023|G0110|M,2.0,Ανδρικά Ρούχα & Αξεσουάρ / Ανδρικά Ρούχα / Ανδρικά Εσώρουχα / Ανδρικά Εσώρουχα Σετ,Gant σετ ανδρικά εσώρουχα trunk με λογότυπο Slim Fit (3 τεμάχια) Λευκό M,33.9,0.0,0.0,april
3GU902513023|G0110|XL,3.0,Ανδρικά Ρούχα & Αξεσουάρ / Ανδρικά Ρούχα / Ανδρικά Εσώρουχα / Ανδρικά Εσώρουχα Σετ,Gant σετ ανδρικά εσώρουχα trunk με λογότυπο Slim Fit (3 τεμάχια) Λευκό XL,27.52,0.0,0.0,april
3GW4400148|G0433|36,0.0,Γυναικεία Ρούχα & Αξεσουάρ / Γυναικεία Ρούχα / Γυναικείες Φούστες / Γυναικείες Φούστες Midi,Gant γυναικεία midi φούστα πλισέ με contrast ρίγες Regular Fit Μπλε Σκούρο 36,19.33,96.6,inf,november
3PS4460|B166NV|TL,4.0,Ανδρικά Ρούχα & Αξεσουάρ / Ανδρικά Ρούχα / Ανδρικές Μπλούζες / Ανδρικές Μπλούζες Πολο,"The Bostonians ανδρική μπλούζα πόλο πικέ κοντομάνικη με ριγέ σχέδιο Regular Fit ""Acorn"" Μπλε Σκούρο L",17.81,15.0,inf,may
3XF7260|LHHW|T40,2.0,Γυναικεία Ρούχα & Αξεσουάρ / Γυναικεία Ρούχα / Γυναικεία Παντελόνια / Γυναικεία Παντελόνια Φόρμας,Lacoste γυναικείο παντελόνι φόρμας πικέ με contrast ρίγα στο πλάι και κεντημένο λογότυπο Μπλε Σκούρο 40,15.5,74.0,inf,august
9-3308011805|EE0039|XL,3.0,Ανδρική Μόδα / Ανδρικά Ρούχα / Ανδρικές Μπλούζες / Ανδρικά T-Shirts,Timberland ανδρικό T-Shirt με κεντημένο λογότυπο ''Dunstan River'' Μπλε XL,41.21,7.0,3.0,april
9-3308011856|EA5968|M,3.0,Ανδρικά Ρούχα & Αξεσουάρ / Ανδρικά Ρούχα / Ανδρικές Μπλούζες / Ανδρικά T-Shirts,Timberland ανδρικό T-Shirt με κεντημένο λογότυπο ''Dunstan River'' Καμηλό M,22.09,0.0,0.0,december
9-3686001952|EE2906|1SZ,1.0,Γυναικεία Ρούχα & Αξεσουάρ / Γυναικείες Τσάντες / Γυναικεία Clutch & Φάκελοι,"Valentino γυναικείος φάκελος/crossbody με μεταλλικό λογότυπο ""Sofie"" Χρυσό ONE SIZE",21.35,27.75,inf,may
9-3715002996|EB4660|XXL,1.0,Γυναικεία Ρούχα & Αξεσουάρ / Επώνυμα Γυναικεία Ρούχα / Γυναικεία Φορέματα / Γυναικεία Φορέματα Midi,Vamp γυναικείο midi φόρεμα με Μαροκέν Patchwork μοτίβο από viscose Πράσινο XXL,37.08,0.0,0.0,may
9-4896000811,6.0,Προϊόντα Ομορφιάς / Μακιγιάζ / Πινέλα Μακιγιάζ,Kiko Milano Face 08 Precision Powder Brush,24.6,0.0,0.0,october-november
9-4896000888,21.0,Προϊόντα Ομορφιάς / Μακιγιάζ / Πινέλα Μακιγιάζ,Kiko Milano Eyes 63 Thin Eyeliner Brush,30.18,0.0,0.0,may
9-4896000901,1.0,Προϊόντα Ομορφιάς & Καλλυντικά / Περιποίηση Σώματος / Ενυδάτωση & Περιποίηση Χεριών / Κρέμες Χεριών,Kiko Milano Intensive Hand Cream,19.88,0.0,0.0,november-december
9-4896001082,2.0,Προϊόντα Ομορφιάς / Μακιγιάζ / Προϊόντα Νυχιών / Βερνίκια Νυχιών,Kiko Milano Smart Nail Lacquer 14 Rouge Noir,43.79,0.0,0.0,october-december
9-4896001083,2.0,Προϊόντα Ομορφιάς / Μακιγιάζ / Προϊόντα Νυχιών / Βερνίκια Νυχιών,Kiko Milano Smart Nail Lacquer 15 Pearly Cranberry,40.55,0.0,0.0,july
9-4896001090,6.0,Προϊόντα Ομορφιάς / Μακιγιάζ / Προϊόντα Νυχιών / Βερνίκια Νυχιών,Kiko Milano Smart Nail Lacquer 27 Pearly Light Blue,40.91,0.0,0.0,july
9-4896001111,4.0,Προϊόντα Ομορφιάς / Μακιγιάζ / Προϊόντα Νυχιών / Βερνίκια Νυχιών,Kiko Milano Smart Nail Lacquer 64 Deep Red,27.2,0.0,0.0,june-july
9-4896001112,6.0,Προϊόντα Ομορφιάς / Μακιγιάζ / Προϊόντα Νυχιών / Βερνίκια Νυχιών,Kiko Milano Smart Nail Lacquer 66 Fuchsia,37.87,0.0,0.0,june
9-4896001941,9.0,Προϊόντα Ομορφιάς / Μακιγιάζ / Πινέλα Μακιγιάζ,Κiko Milano Eyes 54 Smoky Shader Brush,19.32,0.0,0.0,january
9-4896002041,0.0,Προϊόντα Ομορφιάς / Μακιγιάζ / Μακιγιάζ Προσώπου / Make Up & Foundations Προσώπου,Kiko Milano Full Coverage 2-In-1 Foundation & Concealer Neutral 15,15.26,0.0,0.0,october-november
9-4896002198,7.0,Προϊόντα Ομορφιάς & Καλλυντικά / Μακιγιάζ / Μακιγιάζ Προσώπου / Make Up & Foundations Προσώπου,Kiko Milano Active Foundation Gold 3,15.6,0.0,0.0,november
